path,start_off,end_off,lfh_size,compressed_size,uncompressed_size,compression,archive,study,contrast,repetition,set
multicoil_train/2022092203_T102.h5,11437547574,11449814610,64,12266973,12266973,0,M4RawV1.5_multicoil_train.zip,2022092203,T1,02,multicoil_train
multicoil_train/2022092203_T103.h5,11449814611,11462079239,64,12264565,12264565,0,M4RawV1.5_multicoil_train.zip,2022092203,T1,03,multicoil_train
multicoil_train/2022092203_T201.h5,11462079240,11474159539,64,12080236,12080236,0,M4RawV1.5_multicoil_train.zip,2022092203,T2,01,multicoil_train
multicoil_train/2022092203_T202.h5,11474159540,11486242323,64,12082720,12082720,0,M4RawV1.5_multicoil_train.zip,2022092203,T2,02,multicoil_train
multicoil_train/2022092203_T203.h5,11486242324,11498327090,64,12084703,12084703,0,M4RawV1.5_multicoil_train.zip,2022092203,T2,03,multicoil_train
multicoil_train/2022092501_FLAIR01.h5,11498327091,11510949465,67,12622308,12622308,0,M4RawV1.5_multicoil_train.zip,2022092501,FLAIR,01,multicoil_train
multicoil_train/2022092501_FLAIR02.h5,11510949466,11523573218,67,12623686,12623686,0,M4RawV1.5_multicoil_train.zip,2022092501,FLAIR,02,multicoil_train
multicoil_train/2022092501_T101.h5,11523573219,11536249908,64,12676626,12676626,0,M4RawV1.5_multicoil_train.zip,2022092501,T1,01,multicoil_train
multicoil_train/2022092501_T102.h5,11536249909,11548925095,64,12675123,12675123,0,M4RawV1.5_multicoil_train.zip,2022092501,T1,02,multicoil_train
multicoil_train/2022092501_T103.h5,11548925096,11561599980,64,12674821,12674821,0,M4RawV1.5_multicoil_train.zip,2022092501,T1,03,multicoil_train
multicoil_train/2022092501_T201.h5,11561599981,11573885350,64,12285306,12285306,0,M4RawV1.5_multicoil_train.zip,2022092501,T2,01,multicoil_train
multicoil_train/2022092501_T202.h5,11573885351,11586167985,64,12282571,12282571,0,M4RawV1.5_multicoil_train.zip,2022092501,T2,02,multicoil_train
multicoil_train/2022092501_T203.h5,11586167986,11598448528,64,12280479,12280479,0,M4RawV1.5_multicoil_train.zip,2022092501,T2,03,multicoil_train
multicoil_train/2022092503_FLAIR01.h5,11598448529,11611077908,67,12629313,12629313,0,M4RawV1.5_multicoil_train.zip,2022092503,FLAIR,01,multicoil_train
multicoil_train/2022092503_FLAIR02.h5,11611077909,11623703821,67,12625846,12625846,0,M4RawV1.5_multicoil_train.zip,2022092503,FLAIR,02,multicoil_train
multicoil_train/2022092503_T101.h5,11623703822,11636364696,64,12660811,12660811,0,M4RawV1.5_multicoil_train.zip,2022092503,T1,01,multicoil_train
multicoil_train/2022092503_T102.h5,11636364697,11649017822,64,12653062,12653062,0,M4RawV1.5_multicoil_train.zip,2022092503,T1,02,multicoil_train
multicoil_train/2022092503_T103.h5,11649017823,11661682381,64,12664495,12664495,0,M4RawV1.5_multicoil_train.zip,2022092503,T1,03,multicoil_train
multicoil_train/2022092503_T201.h5,11661682382,11673966031,64,12283586,12283586,0,M4RawV1.5_multicoil_train.zip,2022092503,T2,01,multicoil_train
multicoil_train/2022092503_T202.h5,11673966032,11686253434,64,12287339,12287339,0,M4RawV1.5_multicoil_train.zip,2022092503,T2,02,multicoil_train
multicoil_train/2022092503_T203.h5,11686253435,11698541061,64,12287563,12287563,0,M4RawV1.5_multicoil_train.zip,2022092503,T2,03,multicoil_train
multicoil_train/2022092504_FLAIR01.h5,11698541062,11711123901,67,12582773,12582773,0,M4RawV1.5_multicoil_train.zip,2022092504,FLAIR,01,multicoil_train
multicoil_train/2022092504_FLAIR02.h5,11711123902,11723705999,67,12582031,12582031,0,M4RawV1.5_multicoil_train.zip,2022092504,FLAIR,02,multicoil_train
multicoil_train/2022092504_T101.h5,11723706000,11736351001,64,12644938,12644938,0,M4RawV1.5_multicoil_train.zip,2022092504,T1,01,multicoil_train
multicoil_train/2022092504_T102.h5,11736351002,11748986912,64,12635847,12635847,0,M4RawV1.5_multicoil_train.zip,2022092504,T1,02,multicoil_train
multicoil_train/2022092504_T103.h5,11748986913,11761625340,64,12638364,12638364,0,M4RawV1.5_multicoil_train.zip,2022092504,T1,03,multicoil_train
multicoil_train/2022092504_T201.h5,11761625341,11773842079,64,12216675,12216675,0,M4RawV1.5_multicoil_train.zip,2022092504,T2,01,multicoil_train
multicoil_train/2022092504_T202.h5,11773842080,11786059088,64,12216945,12216945,0,M4RawV1.5_multicoil_train.zip,2022092504,T2,02,multicoil_train
multicoil_train/2022092504_T203.h5,11786059089,11798281557,64,12222405,12222405,0,M4RawV1.5_multicoil_train.zip,2022092504,T2,03,multicoil_train
multicoil_train/2022092801_FLAIR01.h5,11798281558,11810858518,67,12576894,12576894,0,M4RawV1.5_multicoil_train.zip,2022092801,FLAIR,01,multicoil_train
multicoil_train/2022092801_FLAIR02.h5,11810858519,11823424697,67,12566112,12566112,0,M4RawV1.5_multicoil_train.zip,2022092801,FLAIR,02,multicoil_train
multicoil_train/2022092801_T101.h5,11823424698,11835981886,64,12557125,12557125,0,M4RawV1.5_multicoil_train.zip,2022092801,T1,01,multicoil_train
multicoil_train/2022092801_T102.h5,11835981887,11848535212,64,12553262,12553262,0,M4RawV1.5_multicoil_train.zip,2022092801,T1,02,multicoil_train
multicoil_train/2022092801_T103.h5,11848535213,11861098294,64,12563018,12563018,0,M4RawV1.5_multicoil_train.zip,2022092801,T1,03,multicoil_train
multicoil_train/2022092801_T201.h5,11861098295,11873292408,64,12194050,12194050,0,M4RawV1.5_multicoil_train.zip,2022092801,T2,01,multicoil_train
multicoil_train/2022092801_T202.h5,11873292409,11885484695,64,12192223,12192223,0,M4RawV1.5_multicoil_train.zip,2022092801,T2,02,multicoil_train
multicoil_train/2022092801_T203.h5,11885484696,11897674053,64,12189294,12189294,0,M4RawV1.5_multicoil_train.zip,2022092801,T2,03,multicoil_train
multicoil_train/2022092802_FLAIR01.h5,11897674054,11910199895,67,12525775,12525775,0,M4RawV1.5_multicoil_train.zip,2022092802,FLAIR,01,multicoil_train
multicoil_train/2022092802_FLAIR02.h5,11910199896,11922718532,67,12518570,12518570,0,M4RawV1.5_multicoil_train.zip,2022092802,FLAIR,02,multicoil_train
multicoil_train/2022092802_T101.h5,11922718533,11935204790,64,12486194,12486194,0,M4RawV1.5_multicoil_train.zip,2022092802,T1,01,multicoil_train
multicoil_train/2022092802_T102.h5,11935204791,11947693876,64,12489022,12489022,0,M4RawV1.5_multicoil_train.zip,2022092802,T1,02,multicoil_train
multicoil_train/2022092802_T103.h5,11947693877,11960176415,64,12482475,12482475,0,M4RawV1.5_multicoil_train.zip,2022092802,T1,03,multicoil_train
multicoil_train/2022092802_T201.h5,11960176416,11972493720,64,12317241,12317241,0,M4RawV1.5_multicoil_train.zip,2022092802,T2,01,multicoil_train
multicoil_train/2022092802_T202.h5,11972493721,11984812878,64,12319094,12319094,0,M4RawV1.5_multicoil_train.zip,2022092802,T2,02,multicoil_train
multicoil_train/2022092802_T203.h5,11984812879,11997137399,64,12324457,12324457,0,M4RawV1.5_multicoil_train.zip,2022092802,T2,03,multicoil_train
multicoil_train/2022092803_FLAIR01.h5,11997137400,12009513759,67,12376293,12376293,0,M4RawV1.5_multicoil_train.zip,2022092803,FLAIR,01,multicoil_train
multicoil_train/2022092803_FLAIR02.h5,12009513760,12021889016,67,12375190,12375190,0,M4RawV1.5_multicoil_train.zip,2022092803,FLAIR,02,multicoil_train
multicoil_train/2022092803_T101.h5,12021889017,12034264366,64,12375286,12375286,0,M4RawV1.5_multicoil_train.zip,2022092803,T1,01,multicoil_train
multicoil_train/2022092803_T102.h5,12034264367,12046633965,64,12369535,12369535,0,M4RawV1.5_multicoil_train.zip,2022092803,T1,02,multicoil_train
multicoil_train/2022092803_T103.h5,12046633966,12058996493,64,12362464,12362464,0,M4RawV1.5_multicoil_train.zip,2022092803,T1,03,multicoil_train
multicoil_train/2022092803_T201.h5,12058996494,12071199036,64,12202479,12202479,0,M4RawV1.5_multicoil_train.zip,2022092803,T2,01,multicoil_train
multicoil_train/2022092803_T202.h5,12071199037,12083404878,64,12205778,12205778,0,M4RawV1.5_multicoil_train.zip,2022092803,T2,02,multicoil_train
multicoil_train/2022092803_T203.h5,12083404879,12095605828,64,12200886,12200886,0,M4RawV1.5_multicoil_train.zip,2022092803,T2,03,multicoil_train
multicoil_train/2022092805_FLAIR01.h5,12095605829,12108164579,67,12558684,12558684,0,M4RawV1.5_multicoil_train.zip,2022092805,FLAIR,01,multicoil_train
multicoil_train/2022092805_FLAIR02.h5,12108164580,12120721394,67,12556748,12556748,0,M4RawV1.5_multicoil_train.zip,2022092805,FLAIR,02,multicoil_train
multicoil_train/2022092805_T101.h5,12120721395,12133309065,64,12587607,12587607,0,M4RawV1.5_multicoil_train.zip,2022092805,T1,01,multicoil_train
multicoil_train/2022092805_T102.h5,12133309066,12145903746,64,12594617,12594617,0,M4RawV1.5_multicoil_train.zip,2022092805,T1,02,multicoil_train
multicoil_train/2022092805_T103.h5,12145903747,12158484746,64,12580936,12580936,0,M4RawV1.5_multicoil_train.zip,2022092805,T1,03,multicoil_train
multicoil_train/2022092805_T201.h5,12158484747,12170679056,64,12194246,12194246,0,M4RawV1.5_multicoil_train.zip,2022092805,T2,01,multicoil_train
multicoil_train/2022092805_T202.h5,12170679057,12182881745,64,12202625,12202625,0,M4RawV1.5_multicoil_train.zip,2022092805,T2,02,multicoil_train
multicoil_train/2022092805_T203.h5,12182881746,12195080739,64,12198930,12198930,0,M4RawV1.5_multicoil_train.zip,2022092805,T2,03,multicoil_train
multicoil_train/2022092806_FLAIR01.h5,12195080740,12207593974,67,12513168,12513168,0,M4RawV1.5_multicoil_train.zip,2022092806,FLAIR,01,multicoil_train
multicoil_train/2022092806_FLAIR02.h5,12207593975,12220103954,67,12509913,12509913,0,M4RawV1.5_multicoil_train.zip,2022092806,FLAIR,02,multicoil_train
multicoil_train/2022092806_T101.h5,12220103955,12232620100,64,12516082,12516082,0,M4RawV1.5_multicoil_train.zip,2022092806,T1,01,multicoil_train
multicoil_train/2022092806_T102.h5,12232620101,12245126352,64,12506188,12506188,0,M4RawV1.5_multicoil_train.zip,2022092806,T1,02,multicoil_train
multicoil_train/2022092806_T103.h5,12245126353,12257629758,64,12503342,12503342,0,M4RawV1.5_multicoil_train.zip,2022092806,T1,03,multicoil_train
multicoil_train/2022092806_T201.h5,12257629759,12269864090,64,12234268,12234268,0,M4RawV1.5_multicoil_train.zip,2022092806,T2,01,multicoil_train
multicoil_train/2022092806_T202.h5,12269864091,12282099515,64,12235361,12235361,0,M4RawV1.5_multicoil_train.zip,2022092806,T2,02,multicoil_train
multicoil_train/2022092806_T203.h5,12282099516,12294335375,64,12235796,12235796,0,M4RawV1.5_multicoil_train.zip,2022092806,T2,03,multicoil_train
multicoil_train/2022092807_FLAIR01.h5,12294335376,12306908644,67,12573202,12573202,0,M4RawV1.5_multicoil_train.zip,2022092807,FLAIR,01,multicoil_train
multicoil_train/2022092807_FLAIR02.h5,12306908645,12319476977,67,12568266,12568266,0,M4RawV1.5_multicoil_train.zip,2022092807,FLAIR,02,multicoil_train
multicoil_train/2022092807_T101.h5,12319476978,12332059206,64,12582165,12582165,0,M4RawV1.5_multicoil_train.zip,2022092807,T1,01,multicoil_train
multicoil_train/2022092807_T102.h5,12332059207,12344639903,64,12580633,12580633,0,M4RawV1.5_multicoil_train.zip,2022092807,T1,02,multicoil_train
multicoil_train/2022092807_T103.h5,12344639904,12357224041,64,12584074,12584074,0,M4RawV1.5_multicoil_train.zip,2022092807,T1,03,multicoil_train
multicoil_train/2022092807_T201.h5,12357224042,12369392092,64,12167987,12167987,0,M4RawV1.5_multicoil_train.zip,2022092807,T2,01,multicoil_train
multicoil_train/2022092807_T202.h5,12369392093,12381558832,64,12166676,12166676,0,M4RawV1.5_multicoil_train.zip,2022092807,T2,02,multicoil_train
multicoil_train/2022092807_T203.h5,12381558833,12393724488,64,12165592,12165592,0,M4RawV1.5_multicoil_train.zip,2022092807,T2,03,multicoil_train
multicoil_train/2022111801_FLAIR01.h5,12393724489,12406306688,67,12582133,12582133,0,M4RawV1.5_multicoil_train.zip,2022111801,FLAIR,01,multicoil_train
multicoil_train/2022111801_FLAIR02.h5,12406306689,12418873895,67,12567140,12567140,0,M4RawV1.5_multicoil_train.zip,2022111801,FLAIR,02,multicoil_train
multicoil_train/2022111801_T101.h5,12418873896,12431447566,64,12573607,12573607,0,M4RawV1.5_multicoil_train.zip,2022111801,T1,01,multicoil_train
multicoil_train/2022111801_T102.h5,12431447567,12444026266,64,12578636,12578636,0,M4RawV1.5_multicoil_train.zip,2022111801,T1,02,multicoil_train
multicoil_train/2022111801_T103.h5,12444026267,12456603263,64,12576933,12576933,0,M4RawV1.5_multicoil_train.zip,2022111801,T1,03,multicoil_train
multicoil_train/2022111801_T201.h5,12456603264,12468950517,64,12347190,12347190,0,M4RawV1.5_multicoil_train.zip,2022111801,T2,01,multicoil_train
multicoil_train/2022111801_T202.h5,12468950518,12481300632,64,12350051,12350051,0,M4RawV1.5_multicoil_train.zip,2022111801,T2,02,multicoil_train
multicoil_train/2022111801_T203.h5,12481300633,12493643775,64,12343079,12343079,0,M4RawV1.5_multicoil_train.zip,2022111801,T2,03,multicoil_train
multicoil_train/2022111802_FLAIR01.h5,12493643776,12506175986,67,12532144,12532144,0,M4RawV1.5_multicoil_train.zip,2022111802,FLAIR,01,multicoil_train
multicoil_train/2022111802_FLAIR02.h5,12506175987,12518703992,67,12527939,12527939,0,M4RawV1.5_multicoil_train.zip,2022111802,FLAIR,02,multicoil_train
multicoil_train/2022111802_T101.h5,12518703993,12531287164,64,12583108,12583108,0,M4RawV1.5_multicoil_train.zip,2022111802,T1,01,multicoil_train
multicoil_train/2022111802_T102.h5,12531287165,12543866207,64,12578979,12578979,0,M4RawV1.5_multicoil_train.zip,2022111802,T1,02,multicoil_train
multicoil_train/2022111802_T103.h5,12543866208,12556441053,64,12574782,12574782,0,M4RawV1.5_multicoil_train.zip,2022111802,T1,03,multicoil_train
multicoil_train/2022111802_T201.h5,12556441054,12568664349,64,12223232,12223232,0,M4RawV1.5_multicoil_train.zip,2022111802,T2,01,multicoil_train
multicoil_train/2022111802_T202.h5,12568664350,12580886110,64,12221697,12221697,0,M4RawV1.5_multicoil_train.zip,2022111802,T2,02,multicoil_train
multicoil_train/2022111802_T203.h5,12580886111,12593102441,64,12216267,12216267,0,M4RawV1.5_multicoil_train.zip,2022111802,T2,03,multicoil_train
multicoil_train/2023053001_FLAIR01.h5,12593102442,12605503449,67,12400941,12400941,0,M4RawV1.5_multicoil_train.zip,2023053001,FLAIR,01,multicoil_train
multicoil_train/2023053001_FLAIR02.h5,12605503450,12617901790,67,12398274,12398274,0,M4RawV1.5_multicoil_train.zip,2023053001,FLAIR,02,multicoil_train
multicoil_train/2023053001_T101.h5,12617901791,12630351044,64,12449190,12449190,0,M4RawV1.5_multicoil_train.zip,2023053001,T1,01,multicoil_train
multicoil_train/2023053001_T102.h5,12630351045,12642796517,64,12445409,12445409,0,M4RawV1.5_multicoil_train.zip,2023053001,T1,02,multicoil_train
multicoil_train/2023053001_T103.h5,12642796518,12655230577,64,12433996,12433996,0,M4RawV1.5_multicoil_train.zip,2023053001,T1,03,multicoil_train
multicoil_train/2023053001_T201.h5,12655230578,12667454220,64,12223579,12223579,0,M4RawV1.5_multicoil_train.zip,2023053001,T2,01,multicoil_train
multicoil_train/2023053001_T202.h5,12667454221,12679679581,64,12225297,12225297,0,M4RawV1.5_multicoil_train.zip,2023053001,T2,02,multicoil_train
multicoil_train/2023053001_T203.h5,12679679582,12691905090,64,12225445,12225445,0,M4RawV1.5_multicoil_train.zip,2023053001,T2,03,multicoil_train
multicoil_val/2022061203_FLAIR01.h5,44,12470272,65,12470164,12470164,0,M4RawV1.5_multicoil_val.zip,2022061203,FLAIR,01,multicoil_val
multicoil_val/2022061203_FLAIR02.h5,12470273,24938986,65,12468649,12468649,0,M4RawV1.5_multicoil_val.zip,2022061203,FLAIR,02,multicoil_val
multicoil_val/2022061203_T101.h5,24938987,37510147,62,12571099,12571099,0,M4RawV1.5_multicoil_val.zip,2022061203,T1,01,multicoil_val
multicoil_val/2022061203_T102.h5,37510148,50081255,62,12571046,12571046,0,M4RawV1.5_multicoil_val.zip,2022061203,T1,02,multicoil_val
multicoil_val/2022061203_T103.h5,50081256,62644487,62,12563170,12563170,0,M4RawV1.5_multicoil_val.zip,2022061203,T1,03,multicoil_val
multicoil_val/2022061203_T201.h5,62644488,74859368,62,12214819,12214819,0,M4RawV1.5_multicoil_val.zip,2022061203,T2,01,multicoil_val
multicoil_val/2022061203_T202.h5,74859369,87074053,62,12214623,12214623,0,M4RawV1.5_multicoil_val.zip,2022061203,T2,02,multicoil_val
multicoil_val/2022061203_T203.h5,87074054,99285166,62,12211051,12211051,0,M4RawV1.5_multicoil_val.zip,2022061203,T2,03,multicoil_val
multicoil_val/2022061204_FLAIR01.h5,99285167,111671378,65,12386147,12386147,0,M4RawV1.5_multicoil_val.zip,2022061204,FLAIR,01,multicoil_val
multicoil_val/2022061204_FLAIR02.h5,111671379,124057286,65,12385843,12385843,0,M4RawV1.5_multicoil_val.zip,2022061204,FLAIR,02,multicoil_val
multicoil_val/2022061204_T101.h5,124057287,136527798,62,12470450,12470450,0,M4RawV1.5_multicoil_val.zip,2022061204,T1,01,multicoil_val
multicoil_val/2022061204_T102.h5,136527799,148984106,62,12456246,12456246,0,M4RawV1.5_multicoil_val.zip,2022061204,T1,02,multicoil_val
multicoil_val/2022061204_T103.h5,148984107,161439897,62,12455729,12455729,0,M4RawV1.5_multicoil_val.zip,2022061204,T1,03,multicoil_val
multicoil_val/2022061204_T201.h5,161439898,173627088,62,12187129,12187129,0,M4RawV1.5_multicoil_val.zip,2022061204,T2,01,multicoil_val
multicoil_val/2022061204_T202.h5,173627089,185811608,62,12184458,12184458,0,M4RawV1.5_multicoil_val.zip,2022061204,T2,02,multicoil_val
multicoil_val/2022061204_T203.h5,185811609,197997625,62,12185955,12185955,0,M4RawV1.5_multicoil_val.zip,2022061204,T2,03,multicoil_val
multicoil_val/2022061206_FLAIR01.h5,197997626,210376495,65,12378805,12378805,0,M4RawV1.5_multicoil_val.zip,2022061206,FLAIR,01,multicoil_val
multicoil_val/2022061206_FLAIR02.h5,210376496,222740795,65,12364235,12364235,0,M4RawV1.5_multicoil_val.zip,2022061206,FLAIR,02,multicoil_val
multicoil_val/2022061206_T101.h5,222740796,235157270,62,12416413,12416413,0,M4RawV1.5_multicoil_val.zip,2022061206,T1,01,multicoil_val
multicoil_val/2022061206_T102.h5,235157271,247569507,62,12412175,12412175,0,M4RawV1.5_multicoil_val.zip,2022061206,T1,02,multicoil_val
multicoil_val/2022061206_T103.h5,247569508,259979235,62,12409666,12409666,0,M4RawV1.5_multicoil_val.zip,2022061206,T1,03,multicoil_val
multicoil_val/2022061206_T201.h5,259979236,272123770,62,12144473,12144473,0,M4RawV1.5_multicoil_val.zip,2022061206,T2,01,multicoil_val
multicoil_val/2022061206_T202.h5,272123771,284274910,62,12151078,12151078,0,M4RawV1.5_multicoil_val.zip,2022061206,T2,02,multicoil_val
multicoil_val/2022061206_T203.h5,284274911,296416425,62,12141453,12141453,0,M4RawV1.5_multicoil_val.zip,2022061206,T2,03,multicoil_val
multicoil_val/2022061207_FLAIR01.h5,296416426,308765110,65,12348620,12348620,0,M4RawV1.5_multicoil_val.zip,2022061207,FLAIR,01,multicoil_val
multicoil_val/2022061207_FLAIR02.h5,308765111,321108829,65,12343654,12343654,0,M4RawV1.5_multicoil_val.zip,2022061207,FLAIR,02,multicoil_val
multicoil_val/2022061207_T101.h5,321108830,333513058,62,12404167,12404167,0,M4RawV1.5_multicoil_val.zip,2022061207,T1,01,multicoil_val
multicoil_val/2022061207_T102.h5,333513059,345916487,62,12403367,12403367,0,M4RawV1.5_multicoil_val.zip,2022061207,T1,02,multicoil_val
multicoil_val/2022061207_T103.h5,345916488,358317168,62,12400619,12400619,0,M4RawV1.5_multicoil_val.zip,2022061207,T1,03,multicoil_val
multicoil_val/2022061207_T201.h5,358317169,370479724,62,12162494,12162494,0,M4RawV1.5_multicoil_val.zip,2022061207,T2,01,multicoil_val
multicoil_val/2022061207_T202.h5,370479725,382640188,62,12160402,12160402,0,M4RawV1.5_multicoil_val.zip,2022061207,T2,02,multicoil_val
multicoil_val/2022061207_T203.h5,382640189,394795896,62,12155646,12155646,0,M4RawV1.5_multicoil_val.zip,2022061207,T2,03,multicoil_val
multicoil_val/2022061213_FLAIR01.h5,394795897,407449881,65,12653920,12653920,0,M4RawV1.5_multicoil_val.zip,2022061213,FLAIR,01,multicoil_val
multicoil_val/2022061213_FLAIR02.h5,407449882,420097370,65,12647424,12647424,0,M4RawV1.5_multicoil_val.zip,2022061213,FLAIR,02,multicoil_val
multicoil_val/2022061213_T101.h5,420097371,432888322,62,12790890,12790890,0,M4RawV1.5_multicoil_val.zip,2022061213,T1,01,multicoil_val
multicoil_val/2022061213_T102.h5,432888323,445677012,62,12788628,12788628,0,M4RawV1.5_multicoil_val.zip,2022061213,T1,02,multicoil_val
multicoil_val/2022061213_T103.h5,445677013,458460874,62,12783800,12783800,0,M4RawV1.5_multicoil_val.zip,2022061213,T1,03,multicoil_val
multicoil_val/2022061213_T201.h5,458460875,470766880,62,12305944,12305944,0,M4RawV1.5_multicoil_val.zip,2022061213,T2,01,multicoil_val
multicoil_val/2022061213_T202.h5,470766881,483074726,62,12307784,12307784,0,M4RawV1.5_multicoil_val.zip,2022061213,T2,02,multicoil_val
multicoil_val/2022061213_T203.h5,483074727,495385720,62,12310932,12310932,0,M4RawV1.5_multicoil_val.zip,2022061213,T2,03,multicoil_val
multicoil_val/2022061301_FLAIR01.h5,495385721,507786727,65,12400942,12400942,0,M4RawV1.5_multicoil_val.zip,2022061301,FLAIR,01,multicoil_val
multicoil_val/2022061301_FLAIR02.h5,507786728,520183314,65,12396522,12396522,0,M4RawV1.5_multicoil_val.zip,2022061301,FLAIR,02,multicoil_val
multicoil_val/2022061301_T101.h5,520183315,532688901,62,12505525,12505525,0,M4RawV1.5_multicoil_val.zip,2022061301,T1,01,multicoil_val
multicoil_val/2022061301_T102.h5,532688902,545187163,62,12498200,12498200,0,M4RawV1.5_multicoil_val.zip,2022061301,T1,02,multicoil_val
multicoil_val/2022061301_T103.h5,545187164,557681867,62,12494642,12494642,0,M4RawV1.5_multicoil_val.zip,2022061301,T1,03,multicoil_val
multicoil_val/2022061301_T201.h5,557681868,569820776,62,12138847,12138847,0,M4RawV1.5_multicoil_val.zip,2022061301,T2,01,multicoil_val
multicoil_val/2022061301_T202.h5,569820777,581956230,62,12135392,12135392,0,M4RawV1.5_multicoil_val.zip,2022061301,T2,02,multicoil_val
multicoil_val/2022061301_T203.h5,581956231,594091566,62,12135274,12135274,0,M4RawV1.5_multicoil_val.zip,2022061301,T2,03,multicoil_val
multicoil_val/2022061302_FLAIR01.h5,594091567,606477896,65,12386265,12386265,0,M4RawV1.5_multicoil_val.zip,2022061302,FLAIR,01,multicoil_val
multicoil_val/2022061302_FLAIR02.h5,606477897,618862711,65,12384750,12384750,0,M4RawV1.5_multicoil_val.zip,2022061302,FLAIR,02,multicoil_val
multicoil_val/2022061302_T101.h5,618862712,631289278,62,12426505,12426505,0,M4RawV1.5_multicoil_val.zip,2022061302,T1,01,multicoil_val
multicoil_val/2022061302_T102.h5,631289279,643698824,62,12409484,12409484,0,M4RawV1.5_multicoil_val.zip,2022061302,T1,02,multicoil_val
multicoil_val/2022061302_T103.h5,643698825,656104879,62,12405993,12405993,0,M4RawV1.5_multicoil_val.zip,2022061302,T1,03,multicoil_val
multicoil_val/2022061302_T201.h5,656104880,668286225,62,12181284,12181284,0,M4RawV1.5_multicoil_val.zip,2022061302,T2,01,multicoil_val
multicoil_val/2022061302_T202.h5,668286226,680465198,62,12178911,12178911,0,M4RawV1.5_multicoil_val.zip,2022061302,T2,02,multicoil_val
multicoil_val/2022061302_T203.h5,680465199,692639582,62,12174322,12174322,0,M4RawV1.5_multicoil_val.zip,2022061302,T2,03,multicoil_val
multicoil_val/2022062303_FLAIR01.h5,692639583,705266646,65,12626999,12626999,0,M4RawV1.5_multicoil_val.zip,2022062303,FLAIR,01,multicoil_val
multicoil_val/2022062303_FLAIR02.h5,705266647,717888615,65,12621904,12621904,0,M4RawV1.5_multicoil_val.zip,2022062303,FLAIR,02,multicoil_val
multicoil_val/2022062303_T101.h5,717888616,730531164,62,12642487,12642487,0,M4RawV1.5_multicoil_val.zip,2022062303,T1,01,multicoil_val
multicoil_val/2022062303_T102.h5,730531165,743174505,62,12643279,12643279,0,M4RawV1.5_multicoil_val.zip,2022062303,T1,02,multicoil_val
multicoil_val/2022062303_T103.h5,743174506,755810554,62,12635987,12635987,0,M4RawV1.5_multicoil_val.zip,2022062303,T1,03,multicoil_val
multicoil_val/2022062303_T201.h5,755810555,768110384,62,12299768,12299768,0,M4RawV1.5_multicoil_val.zip,2022062303,T2,01,multicoil_val
multicoil_val/2022062303_T202.h5,768110385,780412753,62,12302307,12302307,0,M4RawV1.5_multicoil_val.zip,2022062303,T2,02,multicoil_val
multicoil_val/2022062303_T203.h5,780412754,792718948,62,12306133,12306133,0,M4RawV1.5_multicoil_val.zip,2022062303,T2,03,multicoil_val
multicoil_val/2022062501_FLAIR01.h5,792718949,805045186,65,12326173,12326173,0,M4RawV1.5_multicoil_val.zip,2022062501,FLAIR,01,multicoil_val
multicoil_val/2022062501_FLAIR02.h5,805045187,817356129,65,12310878,12310878,0,M4RawV1.5_multicoil_val.zip,2022062501,FLAIR,02,multicoil_val
multicoil_val/2022062501_T101.h5,817356130,829637567,62,12281376,12281376,0,M4RawV1.5_multicoil_val.zip,2022062501,T1,01,multicoil_val
multicoil_val/2022062501_T102.h5,829637568,841912065,62,12274436,12274436,0,M4RawV1.5_multicoil_val.zip,2022062501,T1,02,multicoil_val
multicoil_val/2022062501_T103.h5,841912066,854195277,62,12283150,12283150,0,M4RawV1.5_multicoil_val.zip,2022062501,T1,03,multicoil_val
multicoil_val/2022062501_T201.h5,854195278,866297976,62,12102637,12102637,0,M4RawV1.5_multicoil_val.zip,2022062501,T2,01,multicoil_val
multicoil_val/2022062501_T202.h5,866297977,878395780,62,12097742,12097742,0,M4RawV1.5_multicoil_val.zip,2022062501,T2,02,multicoil_val
multicoil_val/2022062501_T203.h5,878395781,890493017,62,12097175,12097175,0,M4RawV1.5_multicoil_val.zip,2022062501,T2,03,multicoil_val
multicoil_val/2022062604_FLAIR01.h5,890493018,902970345,65,12477263,12477263,0,M4RawV1.5_multicoil_val.zip,2022062604,FLAIR,01,multicoil_val
multicoil_val/2022062604_FLAIR02.h5,902970346,915441270,65,12470860,12470860,0,M4RawV1.5_multicoil_val.zip,2022062604,FLAIR,02,multicoil_val
multicoil_val/2022062604_T101.h5,915441271,927929924,62,12488592,12488592,0,M4RawV1.5_multicoil_val.zip,2022062604,T1,01,multicoil_val
multicoil_val/2022062604_T102.h5,927929925,940422898,62,12492912,12492912,0,M4RawV1.5_multicoil_val.zip,2022062604,T1,02,multicoil_val
multicoil_val/2022062604_T103.h5,940422899,952913053,62,12490093,12490093,0,M4RawV1.5_multicoil_val.zip,2022062604,T1,03,multicoil_val
multicoil_val/2022062604_T201.h5,952913054,965246727,62,12333612,12333612,0,M4RawV1.5_multicoil_val.zip,2022062604,T2,01,multicoil_val
multicoil_val/2022062604_T202.h5,965246728,977580803,62,12334014,12334014,0,M4RawV1.5_multicoil_val.zip,2022062604,T2,02,multicoil_val
multicoil_val/2022062604_T203.h5,977580804,989908983,62,12328118,12328118,0,M4RawV1.5_multicoil_val.zip,2022062604,T2,03,multicoil_val
