path,start_frag,start_off,end_frag,end_off,lfh_size,compressed_size,uncompressed_size,compression,archive,sampling,coil_type,modality,dataset_set,subject,matfile,hardware_coils,field_strength,fov_x,fov_y,nx,ny,nz,nt,tr_ms,te_ms,flip_angle
MultiCoil/Aorta/TrainingSet/FullSample/P067/aorta_tra.mat,122,4038386262,123,244305095,164,500885966,501351675,8,training,full,multi,Aorta,TrainingSet,P067,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,19,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P069/aorta_sag.mat,123,244305247,123,745256435,164,500951025,501417727,8,training,full,multi,Aorta,TrainingSet,P069,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,30,43.08,1.63,42
MultiCoil/Aorta/TrainingSet/FullSample/P069/aorta_tra.mat,123,745256436,123,1246511553,164,501254954,501721079,8,training,full,multi,Aorta,TrainingSet,P069,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,32,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P070/aorta_sag.mat,123,1246511705,123,1872633645,164,626121777,626747273,8,training,full,multi,Aorta,TrainingSet,P070,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,10,24,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P070/aorta_tra.mat,123,1872633646,123,2499037025,164,626403216,627027857,8,training,full,multi,Aorta,TrainingSet,P070,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,10,25,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P071/aorta_sag.mat,123,2499037177,123,2999915764,164,500878424,501345755,8,training,full,multi,Aorta,TrainingSet,P071,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,30,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P071/aorta_tra.mat,123,2999915765,123,3502065204,164,502149276,502615486,8,training,full,multi,Aorta,TrainingSet,P071,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,30,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P072/aorta_sag.mat,123,3502065356,123,4003091948,164,501026429,501492384,8,training,full,multi,Aorta,TrainingSet,P072,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,22,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P072/aorta_tra.mat,123,4003091949,124,209200774,164,501075958,501542410,8,training,full,multi,Aorta,TrainingSet,P072,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,24,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P073/aorta_sag.mat,124,209200926,124,459946385,164,250745296,250997577,8,training,full,multi,Aorta,TrainingSet,P073,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,4,27,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P073/aorta_tra.mat,124,459946386,124,961445635,164,501499086,501966347,8,training,full,multi,Aorta,TrainingSet,P073,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,29,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P074/aorta_sag.mat,124,961445787,124,1462573816,164,501127866,501594386,8,training,full,multi,Aorta,TrainingSet,P074,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,23,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P074/aorta_tra.mat,124,1462573817,124,1963344716,164,500770736,501236450,8,training,full,multi,Aorta,TrainingSet,P074,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,23,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P076/aorta_sag.mat,124,1963344868,124,2464009894,164,500664863,501132082,8,training,full,multi,Aorta,TrainingSet,P076,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,26,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P076/aorta_tra.mat,124,2464009895,124,2965045705,164,501035647,501502556,8,training,full,multi,Aorta,TrainingSet,P076,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,27,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P079/aorta_sag.mat,124,3235554272,124,3736426291,164,500871856,501337687,8,training,full,multi,Aorta,TrainingSet,P079,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,22,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P079/aorta_tra.mat,124,3736426292,124,4237112136,164,500685681,501152377,8,training,full,multi,Aorta,TrainingSet,P079,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,25,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P080/aorta_sag.mat,124,4237112288,125,442301972,164,500156817,500624964,8,training,full,multi,Aorta,TrainingSet,P080,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,23,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P080/aorta_tra.mat,125,442301973,125,944230696,164,501928560,502396099,8,training,full,multi,Aorta,TrainingSet,P080,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,24,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P081/aorta_sag.mat,125,944230848,125,1444665246,164,500434235,500900947,8,training,full,multi,Aorta,TrainingSet,P081,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,28,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P081/aorta_tra.mat,125,1444665247,125,1945111592,164,500446182,500913956,8,training,full,multi,Aorta,TrainingSet,P081,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,28,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P082/aorta_sag.mat,125,1945111744,125,2445516587,164,500404680,500871398,8,training,full,multi,Aorta,TrainingSet,P082,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,19,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P082/aorta_tra.mat,125,2445516588,125,2945873640,164,500356889,500823244,8,training,full,multi,Aorta,TrainingSet,P082,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,19,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P083/aorta_sag.mat,125,2945873792,125,3446301097,164,500427142,500894140,8,training,full,multi,Aorta,TrainingSet,P083,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,22,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P083/aorta_tra.mat,125,3446301098,125,3947152134,164,500850873,501317502,8,training,full,multi,Aorta,TrainingSet,P083,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,23,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P084/aorta_sag.mat,125,3947152286,126,152838490,164,500653337,501121199,8,training,full,multi,Aorta,TrainingSet,P084,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,19,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P084/aorta_tra.mat,126,152838491,126,653439750,164,500601096,501067310,8,training,full,multi,Aorta,TrainingSet,P084,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,22,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P085/aorta_sag.mat,126,653439902,126,1153642104,164,500202039,500670048,8,training,full,multi,Aorta,TrainingSet,P085,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,23,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P085/aorta_tra.mat,126,1153642105,126,1654481777,164,500839509,501307359,8,training,full,multi,Aorta,TrainingSet,P085,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,24,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P086/aorta_sag.mat,126,1654481929,126,1842357987,164,187875895,188051522,8,training,full,multi,Aorta,TrainingSet,P086,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,3,25,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P086/aorta_tra.mat,126,1842357988,126,2343134099,164,500775948,501242487,8,training,full,multi,Aorta,TrainingSet,P086,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,30,40.44,1.47,42
MultiCoil/Aorta/TrainingSet/FullSample/P087/aorta_sag.mat,126,2343134251,126,2468438297,164,125303883,125444666,8,training,full,multi,Aorta,TrainingSet,P087,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,2,23,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P087/aorta_tra.mat,126,2468438298,126,2969062149,164,500623688,501090094,8,training,full,multi,Aorta,TrainingSet,P087,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,25,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P088/aorta_sag.mat,126,2969062301,126,3469579868,164,500517404,500985304,8,training,full,multi,Aorta,TrainingSet,P088,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,18,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P088/aorta_tra.mat,126,3469579869,126,3969687219,164,500107187,500573370,8,training,full,multi,Aorta,TrainingSet,P088,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,21,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P089/aorta_sag.mat,126,3969687371,127,175416219,164,500695981,501162309,8,training,full,multi,Aorta,TrainingSet,P089,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,32,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P089/aorta_tra.mat,127,175416220,127,675916407,164,500500024,500967205,8,training,full,multi,Aorta,TrainingSet,P089,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,33,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P092/aorta_sag.mat,127,675916559,127,1176563376,164,500646654,501113448,8,training,full,multi,Aorta,TrainingSet,P092,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,29,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P092/aorta_tra.mat,127,1176563377,127,1677842127,164,501278587,501744396,8,training,full,multi,Aorta,TrainingSet,P092,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,30,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P093/aorta_sag.mat,127,1677842279,127,2241016298,164,563173856,563701440,8,training,full,multi,Aorta,TrainingSet,P093,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,9,22,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P093/aorta_tra.mat,127,2241016299,127,2741807659,164,500791197,501258119,8,training,full,multi,Aorta,TrainingSet,P093,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,23,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P094/aorta_sag.mat,127,2741807811,127,3242530079,164,500722105,501189132,8,training,full,multi,Aorta,TrainingSet,P094,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,26,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P094/aorta_tra.mat,127,3242530080,127,3743571045,164,501040802,501506341,8,training,full,multi,Aorta,TrainingSet,P094,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,25,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P095/aorta_sag.mat,127,3743571197,127,4243897610,164,500326250,500793991,8,training,full,multi,Aorta,TrainingSet,P095,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,20,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P095/aorta_tra.mat,127,4243897611,128,449588653,164,500658175,501124806,8,training,full,multi,Aorta,TrainingSet,P095,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,21,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P096/aorta_sag.mat,128,449588805,128,950642692,164,501053724,501521590,8,training,full,multi,Aorta,TrainingSet,P096,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,28,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P096/aorta_tra.mat,128,950642693,128,1452218369,164,501575513,502043221,8,training,full,multi,Aorta,TrainingSet,P096,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,30,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P097/aorta_sag.mat,128,1452218521,128,2077865384,164,625646700,626272511,8,training,full,multi,Aorta,TrainingSet,P097,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,10,21,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P097/aorta_tra.mat,128,2077865385,128,2579332247,164,501466699,501933757,8,training,full,multi,Aorta,TrainingSet,P097,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,22,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P098/aorta_sag.mat,128,2579332399,128,3080554733,164,501222171,501687124,8,training,full,multi,Aorta,TrainingSet,P098,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,25,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P098/aorta_tra.mat,128,3080554734,128,3581736159,164,501181262,501647256,8,training,full,multi,Aorta,TrainingSet,P098,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,26,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P099/aorta_sag.mat,128,3581736311,128,4082629247,164,500892773,501358881,8,training,full,multi,Aorta,TrainingSet,P099,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,26,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P099/aorta_tra.mat,128,4082629248,129,287955101,164,500292986,500759807,8,training,full,multi,Aorta,TrainingSet,P099,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,28,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P100/aorta_sag.mat,129,287955253,129,788677052,164,500721636,501187739,8,training,full,multi,Aorta,TrainingSet,P100,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,21,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P100/aorta_tra.mat,129,788677053,129,1289632919,164,500955703,501421705,8,training,full,multi,Aorta,TrainingSet,P100,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,22,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P101/aorta_sag.mat,129,1289633071,129,1789738437,164,500105203,500571753,8,training,full,multi,Aorta,TrainingSet,P101,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,25,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P101/aorta_tra.mat,129,1789738438,129,2290274284,164,500535683,501002025,8,training,full,multi,Aorta,TrainingSet,P101,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,26,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P104/aorta_sag.mat,129,2290274436,129,2790716550,164,500441951,500909950,8,training,full,multi,Aorta,TrainingSet,P104,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,23,43.08,1.63,41
MultiCoil/Aorta/TrainingSet/FullSample/P104/aorta_tra.mat,129,2790716551,129,3290849496,164,500132782,500599904,8,training,full,multi,Aorta,TrainingSet,P104,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,26,40.44,1.47,40
MultiCoil/Aorta/TrainingSet/FullSample/P105/aorta_sag.mat,129,3290849648,129,3478645597,164,187795786,187971451,8,training,full,multi,Aorta,TrainingSet,P105,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,3,18,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P106/aorta_sag.mat,129,4113965488,130,319267579,164,500269224,500737437,8,training,full,multi,Aorta,TrainingSet,P106,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,26,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P106/aorta_tra.mat,130,319267580,130,819501275,164,500233532,500699442,8,training,full,multi,Aorta,TrainingSet,P106,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,28,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P107/aorta_sag.mat,130,819501427,130,1319762923,164,500261333,500727419,8,training,full,multi,Aorta,TrainingSet,P107,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,27,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P107/aorta_tra.mat,130,1319762924,130,1820114749,164,500351662,500818100,8,training,full,multi,Aorta,TrainingSet,P107,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,28,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P108/aorta_sag.mat,130,1820114901,130,2320541680,164,500426616,500893860,8,training,full,multi,Aorta,TrainingSet,P108,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,21,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P108/aorta_tra.mat,130,2320541681,130,2821058645,164,500516801,500983669,8,training,full,multi,Aorta,TrainingSet,P108,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,23,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P111/aorta_sag.mat,130,2821058797,130,3321850607,164,500791647,501258848,8,training,full,multi,Aorta,TrainingSet,P111,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,25,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P111/aorta_tra.mat,130,3321850608,130,3822901244,164,501050473,501515102,8,training,full,multi,Aorta,TrainingSet,P111,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,26,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P112/aorta_sag.mat,130,3822901396,131,28601210,164,500666947,501132332,8,training,full,multi,Aorta,TrainingSet,P112,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,29,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P112/aorta_tra.mat,131,28601211,131,529546022,164,500944648,501409952,8,training,full,multi,Aorta,TrainingSet,P112,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,32,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P113/aorta_sag.mat,131,529546174,131,1029966711,164,500420374,500888585,8,training,full,multi,Aorta,TrainingSet,P113,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,24,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P113/aorta_tra.mat,131,1029966712,131,1530393973,164,500427098,500893491,8,training,full,multi,Aorta,TrainingSet,P113,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,23,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P114/aorta_sag.mat,131,1530394125,131,2030768063,164,500373775,500841442,8,training,full,multi,Aorta,TrainingSet,P114,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,27,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P114/aorta_tra.mat,131,2030768064,131,2531346702,164,500578475,501045428,8,training,full,multi,Aorta,TrainingSet,P114,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,30,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P115/aorta_sag.mat,131,2531346854,131,3031596717,164,500249700,500718059,8,training,full,multi,Aorta,TrainingSet,P115,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,21,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P115/aorta_tra.mat,131,3031596718,131,3532244949,164,500648068,501114816,8,training,full,multi,Aorta,TrainingSet,P115,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,22,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P116/aorta_sag.mat,131,3532245101,131,4032370335,164,500125071,500592315,8,training,full,multi,Aorta,TrainingSet,P116,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,25,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P116/aorta_tra.mat,131,4032370336,132,237972363,164,500569160,501035937,8,training,full,multi,Aorta,TrainingSet,P116,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,25,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P117/aorta_sag.mat,132,237972515,132,738549886,164,500577208,501043128,8,training,full,multi,Aorta,TrainingSet,P117,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,22,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P118/aorta_sag.mat,132,1640643468,132,2141491931,164,500848300,501314638,8,training,full,multi,Aorta,TrainingSet,P118,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,25,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P118/aorta_tra.mat,132,2141491932,132,2642991181,164,501499086,501966144,8,training,full,multi,Aorta,TrainingSet,P118,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,25,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P119/aorta_sag.mat,132,2642991333,132,3143643045,164,500651549,501117679,8,training,full,multi,Aorta,TrainingSet,P119,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,19,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P119/aorta_tra.mat,132,3143643046,132,3644322694,164,500679485,501145482,8,training,full,multi,Aorta,TrainingSet,P119,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,23,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P120/aorta_sag.mat,132,3644322846,132,4144845113,164,500522104,500988966,8,training,full,multi,Aorta,TrainingSet,P120,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,23,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P120/aorta_tra.mat,132,4144845114,133,350991869,164,501113888,501580106,8,training,full,multi,Aorta,TrainingSet,P120,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,24,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P123/aorta_sag.mat,133,350992021,133,851517672,164,500525488,500993232,8,training,full,multi,Aorta,TrainingSet,P123,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,31,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P123/aorta_tra.mat,133,851517673,133,1352435948,164,500918112,501384644,8,training,full,multi,Aorta,TrainingSet,P123,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,41,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P124/aorta_sag.mat,133,1352436100,133,1853134305,164,500698042,501164572,8,training,full,multi,Aorta,TrainingSet,P124,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,36,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P124/aorta_tra.mat,133,1853134306,133,2353723288,164,500588819,501056399,8,training,full,multi,Aorta,TrainingSet,P124,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,40,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P126/aorta_sag.mat,133,2353723440,133,2854367139,164,500643536,501111276,8,training,full,multi,Aorta,TrainingSet,P126,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,25,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P126/aorta_tra.mat,133,2854367140,133,3354870884,164,500503581,500969829,8,training,full,multi,Aorta,TrainingSet,P126,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,27,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P127/aorta_sag.mat,133,3354871036,133,3855313816,164,500442617,500909885,8,training,full,multi,Aorta,TrainingSet,P127,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,23,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P127/aorta_tra.mat,133,3855313817,134,60723715,164,500377031,500844806,8,training,full,multi,Aorta,TrainingSet,P127,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,26,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P129/aorta_sag.mat,134,60723867,134,561575813,164,500851783,501318682,8,training,full,multi,Aorta,TrainingSet,P129,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,24,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P129/aorta_tra.mat,134,561575814,134,1062040136,164,500464159,500930316,8,training,full,multi,Aorta,TrainingSet,P129,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,25,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P130/aorta_sag.mat,134,1062040288,134,1562442040,164,500401589,500869195,8,training,full,multi,Aorta,TrainingSet,P130,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,21,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P130/aorta_tra.mat,134,1562442041,134,2063137612,164,500695408,501162649,8,training,full,multi,Aorta,TrainingSet,P130,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,24,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P131/aorta_sag.mat,134,2063137764,134,2563827226,164,500689299,501156439,8,training,full,multi,Aorta,TrainingSet,P131,aorta_sag.mat,34,2.89362,300,302.884615384,208,168,8,23,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P131/aorta_tra.mat,134,2563827227,134,3064491826,164,500664436,501130855,8,training,full,multi,Aorta,TrainingSet,P131,aorta_tra.mat,34,2.89362,300,302.884615384,208,168,8,23,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P132/aorta_sag.mat,134,3064491978,134,3565027015,164,500534874,501001634,8,training,full,multi,Aorta,TrainingSet,P132,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,23,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P132/aorta_tra.mat,134,3565027016,134,4065557380,164,500530201,500995801,8,training,full,multi,Aorta,TrainingSet,P132,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,24,40.44,1.47,43
MultiCoil/Aorta/TrainingSet/FullSample/P133/aorta_sag.mat,134,4065557532,135,270936707,164,500346308,500813953,8,training,full,multi,Aorta,TrainingSet,P133,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,25,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P134/aorta_sag.mat,135,270936859,135,771942248,164,501005226,501471007,8,training,full,multi,Aorta,TrainingSet,P134,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,26,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P134/aorta_tra.mat,135,771942249,135,1272682987,164,500740575,501208357,8,training,full,multi,Aorta,TrainingSet,P134,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,28,40.44,1.47,41
MultiCoil/Aorta/TrainingSet/FullSample/P136/aorta_sag.mat,135,1272683139,135,1773333080,164,500649778,501115943,8,training,full,multi,Aorta,TrainingSet,P136,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,27,43.08,1.63,42
MultiCoil/Aorta/TrainingSet/FullSample/P136/aorta_tra.mat,135,1773333081,135,2273972290,164,500639046,501104463,8,training,full,multi,Aorta,TrainingSet,P136,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,26,40.44,1.47,41
MultiCoil/Aorta/TrainingSet/FullSample/P137/aorta_sag.mat,135,2273972442,135,2774463013,164,500490408,500958140,8,training,full,multi,Aorta,TrainingSet,P137,aorta_sag.mat,30,2.89362,300,302.884615384,208,168,8,29,43.08,1.63,43
MultiCoil/Aorta/TrainingSet/FullSample/P137/aorta_tra.mat,135,2774463014,135,3274880206,164,500417029,500884560,8,training,full,multi,Aorta,TrainingSet,P137,aorta_tra.mat,30,2.89362,300,302.884615384,208,168,8,28,40.44,1.47,43
